Plant_Name,PrimSource,Total_MW,latitude,longitude
Tech Park Solar,solar,5.00000000000,32.09788400000,-110.81569600000
P Plant,natural gas,8.00000000000,32.89472200000,-117.19805600000
Q Plant,natural gas,4.00000000000,32.90416700000,-117.20111100000
W Plant,natural gas,4.00000000000,32.90333300000,-117.19555600000
Hickory Ridge Landfill Solar Project,solar,1.00000000000,33.66500000000,-84.33611100000
"Kay Wind, LLC",wind,299.00000000000,36.98416700000,-97.13361100000
"Bowerman Power LFG, LLC",biomass,23.80000000000,33.71888900000,-117.70222200000
Denver Intl Airport IV Solar,solar,1.00000000000,39.90055600000,-104.66944400000
Ayers Village Solar,solar,2.00000000000,42.79194400000,-71.17750000000
Monson Solar,solar,3.00000000000,42.12444400000,-72.33250000000
Sullivan Solar,solar,1.50000000000,41.65500000000,-70.95638900000
Winchendon Solar,solar,1.90000000000,42.65944400000,-71.99166700000
Coldwater Peaking Plant,natural gas,12.90000000000,41.91944400000,-85.02416700000
KS Solar Six LLC,solar,2.00000000000,42.47083300000,-72.04500000000
Alamo Solar,solar,20.00000000000,34.68222200000,-117.34750000000
Cornell Snyder Road Solar Array,solar,1.80000000000,42.49750000000,-76.46000000000
Ft. Churchill PV,solar,19.90000000000,39.12805600000,-119.14000000000
Apple Campus 2 PV,solar,14.40000000000,37.33000000000,-122.01000000000
Apple Data Center PV3,solar,17.50000000000,35.71500000000,-81.15000000000
Palo Duro Wind,wind,249.90000000000,36.24388900000,-101.00138900000
Clarendon Solar Farm,solar,2.00000000000,43.53972200000,-72.95583300000
Claire Solar Farm,solar,2.20000000000,44.42611100000,-73.15638900000
IMPA Richmond Solar Park,solar,1.00000000000,39.80111100000,-84.89500000000
IMPA Frankton Solar Park,solar,1.00000000000,40.21638900000,-85.77472200000
IMPA Rensselaer Solar Park,solar,1.00000000000,40.94611100000,-87.13638900000
IMPA Peru Solar Park,solar,3.00000000000,40.76777800000,-86.04555600000
IMPA Tell City Solar Park,solar,1.00000000000,37.94611100000,-86.73750000000
IMPA Crawfordsville Solar Park,solar,3.00000000000,40.05305600000,-86.88722200000
"Hadley Solar, LLC",solar,2.00000000000,42.35208500000,-72.53885300000
"265 Pleasant Solar NG, LLC",solar,1.90000000000,42.58138900000,-71.76222200000
Lanier Solar,solar,4.90000000000,34.89888900000,-77.80888900000
Highwater Solar I,solar,4.90000000000,35.43388900000,-77.99000000000
Anthony Wayne Solar #1,solar,1.70000000000,41.62722200000,-83.57472200000
Jett Creek Windfarm,wind,10.00000000000,44.42500000000,-117.27388900000
Benson Creek Windfarm,wind,10.00000000000,44.36694400000,-117.34388900000
Durbin Creek Windfarm,wind,10.00000000000,44.35305600000,-117.32305600000
Prospector Windfarm,wind,10.00000000000,44.41805600000,-117.25500000000
Willow Spring Windfarm,wind,10.00000000000,44.38194400000,-117.27305600000
Antares-GRE 314 East Lyme LLC,solar,4.00000000000,41.41694400000,-72.23444400000
BYUI Central Energy Facility,natural gas,4.60000000000,43.81694400000,-111.78583300000
Andrew Solar,solar,5.00000000000,35.16080000000,-77.10990000000
Tracy Solar,solar,10.00000000000,35.79980000000,-78.13980000000
Candace Solar,solar,5.00000000000,35.48700000000,-78.19220000000
Sarah Solar,solar,5.00000000000,36.13944400000,-78.14694400000
Nitro Solar,solar,5.00000000000,35.48694400000,-78.31388900000
Melinda Solar,solar,5.00000000000,36.24870000000,-78.34750000000
Jacob Solar,solar,5.00000000000,36.29220000000,-79.62140000000
Porter Solar,solar,5.00000000000,35.21670000000,-77.07430000000
Sun Devil Solar,solar,5.00000000000,36.43200000000,-77.97030000000
Quincy Solar,solar,4.00000000000,35.07170000000,-78.80780000000
Kenneth Solar,solar,3.00000000000,36.43380000000,-78.15260000000
Chei Solar,solar,5.00000000000,35.89180000000,-78.18230000000
Murdock Solar,solar,4.00000000000,35.66330000000,-78.52060000000
Husky Solar,solar,5.00000000000,36.28470000000,-79.56670000000
Beetle Solar,solar,4.00000000000,35.17850000000,-81.66500000000
Happy Solar,solar,4.00000000000,35.39650000000,-78.51080000000
Meadows PV 1,solar,20.00000000000,35.83694400000,-77.12694400000
Flat Meeks PV 1,solar,5.00000000000,35.80666700000,-77.27055600000
Benthall Bridge PV 1,solar,5.00000000000,36.42000000000,-77.10027800000
Baker PV 1,solar,5.00000000000,36.27027800000,-77.06027800000
Old Catawba PV 1,solar,3.50000000000,35.71166700000,-81.13416700000
Little River PV 1,solar,5.00000000000,35.53888900000,-79.80416700000
Giffen Solar Park,solar,20.00000000000,36.54472200000,-120.31611100000
Five Points Solar Park,solar,60.00000000000,36.38694400000,-120.23666700000
Whitakers,solar,12.00000000000,36.12722200000,-77.73444400000
Kelford,solar,20.00000000000,36.14805600000,-77.21194400000
NRG Solar Oasis LLC,solar,20.00000000000,34.64888900000,-118.07666700000
Bannock County LFG to Energy,biomass,1.40000000000,42.78777800000,-112.36555600000
Pasquotank,solar,20.00000000000,36.26472200000,-76.30611100000
Springbok Solar Farm 1,solar,105.00000000000,35.24916700000,-117.95527800000
Princeton,solar,5.00000000000,35.50444400000,-78.19222200000
4Oaks,solar,5.00000000000,35.43250000000,-78.41166700000
SR Hazlehurst,solar,20.00000000000,31.81027800000,-82.57500000000
Coronus Adelanto West 1,solar,1.50000000000,34.54805600000,-117.46444400000
Coronus Adelanto West 2,solar,1.50000000000,34.54805600000,-117.46444400000
Park Meridian #1,solar,1.50000000000,33.89611100000,-117.28361100000
Rancho Cucamonga Dist #1,solar,1.80000000000,34.10027800000,-117.55277800000
Terra Francesco,solar,1.50000000000,34.03972200000,-117.60666700000
Innovative Solar 6,solar,3.60000000000,35.65750000000,-82.71027800000
Acton Solar Landfill,solar,1.60000000000,42.47333300000,-71.43055600000
Parlin Solar LLC,solar,1.30000000000,40.45666700000,-74.32888900000
Springfield Solar LLC,solar,1.50000000000,39.89388900000,-83.80555600000
Beaver Solar LLC,solar,1.30000000000,40.69138900000,-80.32388900000
Fowler Ridge IV Wind Farm LLC,wind,150.00000000000,40.62055600000,-87.37805600000
"Creswell Alligood Solar, LLC",solar,14.00000000000,35.89888900000,-76.37944400000
"Everetts Wildcat Solar, LLC",solar,5.00000000000,35.84722200000,-77.11138900000
Putah Creek Solar Farm,solar,2.00000000000,38.52111100000,-121.99388900000
"FLS Solar 200, LLC",solar,4.30000000000,34.58194400000,-78.94000000000
"FLS Solar 170, LLC",solar,2.00000000000,34.60000000000,-78.97000000000
"Innovative Solar 14, LLC",solar,2.00000000000,35.36888900000,-82.35750000000
"Innovative Solar 15, LLC",solar,2.00000000000,35.31944400000,-81.76416700000
Vega Solar,solar,20.00000000000,36.92583300000,-120.82000000000
Dalton 2,solar,5.50000000000,34.71805600000,-84.93194400000
Apple Campus 2 Fuel Cell,biomass,4.00000000000,37.33000000000,-122.01000000000
Sandoval Solar Energy Center,solar,6.10000000000,35.28361100000,-106.81277800000
Clean Fuel Dane Community Digester,biomass,2.00000000000,43.21722200000,-89.47916700000
Springer Solar 1,solar,0.80000000000,36.39805600000,-104.59416700000
Crockett Farm,solar,5.00000000000,35.23083300000,-77.55250000000
Eastover Farm,solar,5.00000000000,34.74222200000,-79.46305600000
Foxfire Solar Farm,solar,5.00000000000,35.22055600000,-79.55194400000
Hutchinson Farm,solar,5.00000000000,35.26083300000,-81.51583300000
Keen Farm,solar,5.00000000000,35.42666700000,-78.40000000000
Ashley Solar Farm,solar,4.00000000000,36.12611100000,-80.79888900000
Bearford Farm Solar Project,solar,5.00000000000,34.61000000000,-77.92416700000
Mocksville Solar,solar,15.40000000000,35.83388900000,-80.57444400000
Tisbury Landfill Solar,solar,1.10000000000,41.44472200000,-70.61305600000
Southeast Berrien Generating Facility,biomass,4.60000000000,41.80861100000,-86.32388900000
Manway Solar Farm,solar,5.00000000000,34.74583300000,-78.42944400000
Millikan Farm,solar,5.00000000000,35.81771000000,-79.77108500000
Misenheimer Farm,solar,5.00000000000,35.46861100000,-80.29361100000
Monroe Moore Farm,solar,5.00000000000,34.97194400000,-80.60194400000
Franklin Solar 2,solar,2.00000000000,36.12694400000,-78.15250000000
Stout Farm,solar,5.00000000000,36.07916700000,-79.19972200000
Tart Farm,solar,5.00000000000,35.20444400000,-78.68111100000
Wellons Farm,solar,5.00000000000,35.51169800000,-78.29112900000
Woodland Church Farm,solar,5.00000000000,35.05833300000,-77.85361100000
Yadkin 601 Farm,solar,3.00000000000,36.19916700000,-80.69722200000
Rutherford Farm,solar,74.80000000000,35.25777800000,-81.83055600000
Schell Solar Farm,solar,5.00000000000,36.43555600000,-77.56638900000
Sedberry Farm,solar,5.00000000000,35.24388900000,-79.32166700000
"Spring Valley Farm 2, LLC",solar,5.00000000000,36.37111100000,-78.41527800000
Stikeleather Farm,solar,5.00000000000,35.90222200000,-81.10611100000
"Colton Solar One, LLC",solar,2.50000000000,34.09333300000,-117.31944400000
"Colton Solar Two, LLC",solar,1.00000000000,34.04222200000,-117.36166700000
Tropico Solar PV Plant,solar,13.00000000000,35.83194400000,-119.05611100000
Nicolis Solar PV Plant,solar,19.00000000000,35.83583300000,-119.05611100000
L&D Landfill Solar,solar,10.00000000000,39.98027800000,-74.77027800000
Walters Solar (FLS 260),solar,5.00000000000,34.49694400000,-79.04888900000
Stagecoach Solar,solar,5.00000000000,36.41472200000,-78.45972200000
Vicksburg Solar,solar,5.00000000000,36.32500000000,-78.34305600000
Soul City Solar,solar,3.50000000000,36.25000000000,-78.25000000000
"Maricopa West Solar PV, LLC",solar,20.00000000000,35.11527800000,-119.31777800000
"AP North Lake I, LP",solar,20.00000000000,33.74000000000,-117.01055600000
"LKL BLBD, LLC",solar,6.00000000000,28.06638900000,-82.01750000000
Town of Williamson Landfill PV,solar,1.20000000000,43.24444400000,-77.17472200000
Monterey Diesel Generation Facility,petroleum,6.00000000000,38.42138900000,-79.59138900000
Meadow Lake Solar Energy Center,solar,9.00000000000,34.81000000000,-106.52000000000
Cibola,solar,7.60000000000,35.20115000000,-107.24515600000
South Milford Solar Plant,solar,2.90000000000,38.31111100000,-113.05361100000
TX Jumbo Road Wind,wind,299.70000000000,34.72000000000,-102.25333300000
Future Generation Wind,wind,7.90000000000,41.77444400000,-70.61583300000
Clarkson Solar,solar,2.00000000000,44.67194400000,-74.94944400000
Twiss Street Solar,solar,1.50000000000,42.14833300000,-72.74805600000
Chicopee River Solar,solar,2.00000000000,42.15027800000,-72.55222200000
Chicopee Granby Road Solar,solar,1.60000000000,42.15805600000,-72.59583300000
Harmony,solar,3.00000000000,40.75528900000,-75.17095500000
Hanover,solar,5.00000000000,40.06527800000,-74.59055600000
Jericho Rise Wind Farm LLC,wind,77.70000000000,44.88888900000,-74.10333300000
CentraState Medical Center PV Facility,solar,5.20000000000,40.23611100000,-74.32138900000
Imclone Solar Electric Facility,solar,8.00000000000,40.55500000000,-74.70944400000
Midwest Energy Community Solar Array,solar,1.20000000000,39.40694400000,-101.03944400000
Kettleman Solar -Centaurus,solar,20.00000000000,36.05083300000,-119.94750000000
Sandstone Solar,solar,45.00000000000,33.03555600000,-111.43027800000
Clinton LFGTE,biomass,3.20000000000,40.12083300000,-88.96111100000
Charlton Solar I,solar,3.90000000000,42.12750000000,-71.99638900000
Adams Wind,wind,154.30000000000,40.92000000000,-94.67166700000
Coronal Lost Hills,solar,20.00000000000,35.72666700000,-119.90583300000
Lightolier Wind I Turbine,wind,2.00000000000,41.74555600000,-71.11722200000
Garysburg Solar,solar,5.00000000000,36.46800000000,-77.59200000000
Gaston Solar,solar,5.00000000000,36.51472200000,-77.65611100000
Seaboard Solar LLC,solar,5.00000000000,36.47694400000,-77.46777800000
Mt Olive Solar 1,solar,5.00000000000,35.18111100000,-78.09694400000
FLS Solar 230 (Warren),solar,4.80000000000,35.01611100000,-77.82194400000
Stillwater Energy Center,natural gas,55.80000000000,36.16194400000,-97.03694400000
Tarboro Solar,solar,5.00000000000,35.85805600000,-77.49916700000
Nelson Gardens Landfill Gas to Energy,biomass,4.40000000000,29.33000000000,-98.66000000000
CII Methane Management III LFG Plant,biomass,1.60000000000,33.92555600000,-83.26388900000
"Forever 21 Retail, Inc.",solar,1.30000000000,34.07138900000,-118.19611100000
Nordhoff Place,solar,1.00000000000,34.23666700000,-118.56583300000
City of Truth or Consequences PV,solar,1.90000000000,33.12111100000,-107.28777800000
Sendero Wind Energy,wind,78.00000000000,27.18000000000,-98.91666700000
Campbell County Wind Farm,wind,97.80000000000,45.75333300000,-100.27500000000
Comanche Solar,solar,120.00000000000,38.20527800000,-104.56666700000
"Imperial Valley Solar Co (IVSC) 2, LLC",solar,20.00000000000,33.25222200000,-115.49750000000
SPI Anderson 2,biomass,27.20000000000,40.47228300000,-122.32420500000
Washington City Electric Generation,natural gas,6.00000000000,37.15500000000,-113.43916700000
Tehachapi Energy Storage Project,other,8.00000000000,35.12333300000,-118.38000000000
"Cornwall Solar Center, LLC",solar,5.00000000000,36.36694400000,-78.62611100000
City of West Plains Power Station,natural gas,42.00000000000,36.74861100000,-91.86861100000
Innovative Solar 37,solar,100.00000000000,34.83829700000,-79.94388900000
Innovative Solar 47,solar,33.80000000000,34.80193300000,-79.33244700000
Innovative Solar 48,solar,4.90000000000,34.71162800000,-79.30235000000
Innovative Solar 23,solar,1.90000000000,35.25982500000,-81.41901900000
Innovative Solar 46,solar,78.50000000000,34.91819400000,-78.94355000000
Innovative Solar 44,solar,4.90000000000,34.85900000000,-79.10800000000
Innovative Solar 64,solar,4.90000000000,35.04104800000,-78.32967500000
Main Street Solar Project,solar,1.50000000000,43.62638900000,-72.97555600000
GM Lordstown Assembly Solar Array,solar,1.70000000000,41.14801900000,-80.88375300000
"Lindahl Wind Project, LLC",wind,150.00000000000,48.53300000000,-102.93300000000
Remington Solar Facility,solar,20.00000000000,38.54833300000,-77.77638900000
Sarasota County LFGTE Facility,biomass,4.80000000000,27.20300000000,-82.38700000000
Sun Harvest Solar NDP1,solar,1.50000000000,37.05758000000,-120.65362500000
Wake County LFG Facility,biomass,7.20000000000,35.67400000000,-78.85400000000
Gulf Coast Solar Center I,solar,30.00000000000,30.51544800000,-86.51840700000
NBC Field's Point Wind Farm,wind,4.50000000000,41.79413000000,-71.38919000000
"Aspen Solar, LLC",solar,4.90000000000,34.79116300000,-78.01212200000
"Mt. Home Solar 1, LLC",solar,20.00000000000,43.12900000000,-115.75200000000
"Pavant Solar, LLC",solar,50.00000000000,38.96051900000,-112.36327000000
"Cottonwood Solar, LLC Cottonwood Carport",solar,1.00000000000,38.12975900000,-122.56815800000
"JC-Biomethane, LLC",biomass,1.60000000000,44.18352600000,-123.20045400000
Steel Sun,solar,2.00000000000,42.81281100000,-78.84531300000
BRE,solar,4.90000000000,36.37254600000,-78.59850700000
Franklinton Solar,solar,5.00000000000,36.08000000000,-78.35000000000
St. Paul Intl Airport Red & Blue Parking,solar,3.20000000000,44.88000000000,-93.21000000000
Sand Valley Power Station,biomass,4.80000000000,34.34387500000,-85.86610300000
"CII Methane Management IV, LLC",biomass,1.50000000000,35.51190300000,-78.43379400000
"San Roman Wind I, LLC",wind,95.30000000000,26.12597900000,-97.37759900000
Holdrege Solar Center,solar,4.00000000000,40.82473600000,-96.82031500000
IKEA St. Louis 410,solar,1.00000000000,38.63499500000,-90.24554900000
DD Hay Road Solar 23 LLC,solar,1.20000000000,39.73670800000,-75.51174700000
Framingham State University Plant,petroleum,3.40000000000,42.29794900000,-71.43606500000
Charlotte Solar LLC VT,solar,2.00000000000,44.32197200000,-73.19760800000
Seville 1,solar,20.00000000000,33.11250000000,-116.01390000000
Seville 2,solar,30.00000000000,33.11010000000,-116.00590000000
Scituate Wind,wind,1.50000000000,42.17508300000,-70.72846700000
Fairhaven Wind,wind,3.00000000000,41.63906100000,-70.87337200000
CML&P Generating Facility No. 2,natural gas,56.10000000000,37.09297700000,-95.58515400000
Bull Street Plant,natural gas,2.00000000000,33.48976700000,-80.87027200000
Substation 20 Plant,natural gas,2.00000000000,33.44018300000,-80.84170000000
Macon Solar Power  Project,solar,2.80000000000,39.76000000000,-92.46000000000
SEPV 18,solar,2.00000000000,34.61360200000,-117.93439000000
Templeton,solar,3.00000000000,42.52121700000,-72.06732800000
Green Pastures Wind I,wind,150.00000000000,33.62822200000,-99.41116900000
Green Pastures Wind II,wind,150.00000000000,33.64596400000,-99.53294400000
Briscoe Wind Farm,wind,150.00000000000,34.43226700000,-101.23723300000
Kirkwood Wind Turbine,wind,0.70000000000,41.91655800000,-91.65089700000
"Valentine Wind, LLC",wind,1.90000000000,42.85910300000,-100.59243900000
Aspiration G,solar,9.00000000000,36.55218600000,-120.35248100000
Citizen B,solar,5.00000000000,36.72380600000,-120.43213900000
Lancaster WAD B,solar,5.00000000000,34.78019200000,-118.19333000000
SEPV Mojave West,solar,20.00000000000,35.02290300000,-118.28269400000
Barton Solar Farm,solar,1.90000000000,44.72541800000,-72.18404400000
Sunnyside Ranch Community Solar Array,solar,1.50000000000,39.41502700000,-107.15718800000
Chimes West Friendship (Nixon Farms),solar,1.20000000000,39.29674900000,-76.95741300000
Lakeland Electric Co. (FL)-Airport 1,solar,2.70000000000,27.98852300000,-82.04729500000
Leominster (MA)-South Street-R&D,solar,2.60000000000,42.60618400000,-71.17722300000
DSH (CA) - Coalinga State Hospital,solar,3.50000000000,36.13726000000,-120.21845300000
River Mountains Solar,solar,14.40000000000,36.03161600000,-114.92939900000
CDCR (CA) - Pleasant Valley State Prison,solar,2.20000000000,36.13721900000,-120.22444500000
UMES (MD) - Princess Anne,solar,2.10000000000,38.20257000000,-75.67640000000
Bourne (MA) - Holliston I,solar,2.40000000000,42.17787600000,-71.45463300000
"Wilzig Associates, LLC",solar,1.20000000000,40.82531600000,-74.09442000000
BlueWave Capital - Grafton (SREC II),solar,1.30000000000,42.22549200000,-71.66265100000
Lakeland Electric Co. (FL) - Aiport II,solar,3.50000000000,27.99114400000,-82.04730300000
Chester Power Partners,solar,2.20000000000,43.28092900000,-72.59757000000
Glades Pike Generation Plant,biomass,4.30000000000,40.00665000000,-79.04103500000
"Red Hill Solar Center, LLC",solar,4.90000000000,36.40438200000,-78.14110500000
"Van Slyke Solar Center, LLC",solar,4.90000000000,35.77699200000,-77.88051700000
"Broadway Solar Center, LLC",solar,4.90000000000,34.30926100000,-78.83143300000
Robeson County LFG to Energy,biomass,2.00000000000,34.79100000000,-78.90880000000
Oregon Clean Energy Center,natural gas,849.10000000000,41.66792800000,-83.44366400000
Stetson Road Solar - Barre I,solar,2.00000000000,42.40290000000,-72.10270000000
Barre II Solar Project,solar,1.50000000000,42.36200000000,-72.10900000000
Chester Solar Farm,solar,4.80000000000,42.31200000000,-72.94900000000
Concord Solar Farm,solar,1.50000000000,42.44400000000,-71.33500000000
TIA Solar,solar,1.60000000000,27.96579700000,-82.53281600000
IMPA Pendleton Solar Park,solar,2.00000000000,39.98856400000,-85.77085800000
Jefferson Solar Park,solar,1.00000000000,43.01460000000,-88.79920000000
KCP&L SmartGrid Innovation Park,other,1.00000000000,39.04026300000,-94.57121500000
BioTown Ag,biomass,6.00000000000,40.76561100000,-86.87968200000
Adams Farm Solar,solar,3.00000000000,42.60000000000,-72.20000000000
Heartland Community College,wind,1.70000000000,40.53700000000,-89.01900000000
RGS-Rutland VNM SREC II Project (MA),solar,2.60000000000,42.43177000000,-71.97818900000
Eden Solar LLC,solar,47.70000000000,35.14850300000,-79.63637200000
Davis Monthan AFB (AZ) West Airfield,solar,12.60000000000,32.17356000000,-110.89973400000
New Bedford (MA) Plymouth,solar,4.30000000000,41.92535200000,-70.64902900000
Upper Blackstone (MA) Treasure Valley,solar,5.00000000000,42.33283100000,-71.98763300000
Waynoka Gas Processing Plant,natural gas,3.90000000000,36.65100000000,-98.76560000000
Croda Atlas Point CHP,biomass,2.20000000000,39.69333300000,-75.54305600000
Gila River Power Block 3,natural gas,515.00000000000,32.97500000000,-112.69440000000
"Fremont Community Digester, LLC",biomass,2.90000000000,43.45965000000,-85.97610000000
Fiddler's Canyon #2,solar,3.00000000000,37.79467800000,-113.28366600000
Fiddler's Canyon #1,solar,3.00000000000,37.75026800000,-113.25372400000
"Advance Stores Company, Inc",solar,1.00000000000,42.01502300000,-72.51189200000
Millbrook School,solar,1.40000000000,41.84581000000,-73.61948500000
Oregon University System Rabbit Field,solar,1.20000000000,44.57348400000,-123.31695000000
Orchard Hills Renewable Energy Station,biomass,13.80000000000,42.14240000000,-89.07900000000
Industrial Plant,petroleum,23.50000000000,58.36763500000,-134.60802000000
Chicago West Side Energy Center,natural gas,3.50000000000,41.87075100000,-87.67837800000
Kelford,solar,4.70000000000,36.15422700000,-77.21850200000
Bayonne MUA- Leitner-Poma Wind Turbine,wind,0.10000000000,40.65277800000,-74.11777800000
Colon PV,solar,0.90000000000,33.79269400000,-118.25240700000
Amazon San Bernardino,natural gas,1.00000000000,34.08840800000,-117.24583900000
IBM Southbury,natural gas,1.00000000000,41.47249200000,-73.20704300000
Maxim,natural gas,1.00000000000,37.40568900000,-121.94941600000
Pixar - Emeryville,natural gas,1.00000000000,37.83286000000,-122.28400300000
Starbucks - Evolution Fresh,natural gas,1.00000000000,34.09368400000,-117.55104400000
Yahoo! - HQ,natural gas,1.00000000000,37.41541900000,-122.02574700000
Airport 1 Solar (DIA),solar,1.50000000000,39.89944400000,-104.67533800000
Munster Landfill Gas-to-Energy,biomass,1.10000000000,41.52438600000,-87.50906700000
Mountain Home Energy Center,petroleum,6.80000000000,36.30960900000,-82.37750400000
Dairyland WTE Plant,biomass,1.40000000000,44.54011500000,-87.80558700000
Rockfish Solar LLC,solar,10.30000000000,38.59154500000,-76.87486000000
Wolf Hollow II,natural gas,1069.30000000000,32.33767900000,-97.73461200000
"Copper Mountain Solar 4, LLC",solar,93.60000000000,35.78222000000,-114.97537500000
Granby LFG,biomass,3.20000000000,42.22728100000,-72.54718900000
Nanticoke LFG,biomass,4.00000000000,42.24370400000,-75.98253300000
Tooele Army Depot,wind,1.70000000000,40.50303000000,-112.37059000000
Concord Farm,solar,4.90000000000,35.44423500000,-80.66364100000
Mohave Electric at Fort Mohave,solar,14.40000000000,34.98430000000,-114.55650000000
Hunt Farm Solar,solar,3.00000000000,42.55373200000,-72.29971800000
205 Sturbridge A,solar,3.00000000000,42.10927200000,-72.17050700000
201 Sturbridge B,solar,2.00000000000,42.10914300000,-72.17118800000
INDY III,solar,2.50000000000,39.72296600000,-86.31447300000
Sweetgum Solar,solar,4.90000000000,35.45833300000,-79.18111100000
South Louisburg Solar,solar,5.00000000000,36.05700000000,-78.30800000000
Playa Solar,solar,79.00000000000,36.40800000000,-114.90800000000
Balsam,solar,5.00000000000,35.45888900000,-79.17388900000
Royal Solar,solar,4.90000000000,35.21600000000,-78.68900000000
Kinston Solar,solar,5.00000000000,35.35143600000,-77.47228300000
Laurinburg Solar,solar,5.00000000000,34.75648100000,-79.43024300000
Indy Grocers,solar,1.00000000000,39.73793600000,-86.23773200000
Newton Grove,solar,1.90000000000,35.25162800000,-78.36743900000
Twin Falls (WI),hydroelectric,9.20000000000,45.87277800000,-88.07083300000
Slate Creek Wind Project LLC,wind,150.00000000000,37.11460000000,-97.23760000000
Milo Wind Project LLC,wind,50.00000000000,33.90178100000,-103.34675000000
Spring Hill Road,solar,1.90000000000,42.41903600000,-72.18065200000
Springbok Solar Farm 2,solar,155.00000000000,35.25003100000,-117.97684700000
General Motors Corp at White Marsh MD,solar,1.00000000000,39.37160000000,-76.44050000000
CNE at Cambridge MD,solar,3.20000000000,38.51580000000,-76.01920000000
Georgia Power at Wadley GA,solar,1.00000000000,32.88300000000,-82.41000000000
Munich Re Plaza,solar,2.40000000000,40.35034100000,-74.59268000000
New River,biomass,5.40000000000,37.18300000000,-80.69900000000
Northwest Community Hospital,natural gas,3.60000000000,42.06775300000,-87.99349200000
Pikes Peak Solar Garden 1 LLC,solar,2.00000000000,38.77450000000,-104.74580000000
Adams Community Solar Garden LLC,solar,1.20000000000,39.78760000000,-104.58590000000
Adams Community Solar Garden III LLC,solar,1.20000000000,39.78670000000,-104.58770000000
North Star Solar Project,solar,100.00000000000,45.47000000000,-92.91000000000
Watervliet PV,solar,4.60000000000,42.19000000000,-86.23000000000
OlivePV,solar,5.00000000000,41.70000000000,-86.49000000000
Deer Creek PV,solar,2.50000000000,40.51000000000,-85.64000000000
"SoINCPower6, LLC",solar,5.00000000000,36.44300000000,-76.58100000000
"SoINCPower5, LLC",solar,5.00000000000,36.05280100000,-77.76245800000
Johnston Solar,solar,1.00000000000,41.80090600000,-71.55947200000
HP Hood CT,natural gas,15.00000000000,39.13251900000,-78.18747400000
Twin Branch PV,solar,2.60000000000,41.69000000000,-86.12000000000
Fort Benning Solar Facility,solar,30.00000000000,32.35236900000,-84.96881900000
Fort Gordon Solar Facility,solar,30.00000000000,33.38662500000,-82.14011700000
King's Bay Solar Facility,solar,30.00000000000,30.83489700000,-81.56363700000
Fort Stewart Solar Facility,solar,30.00000000000,31.90474000000,-81.59537300000
Palmer Solar LLC,solar,2.50000000000,42.18717600000,-72.36558000000
Lockheed Martin Solar System,solar,1.90000000000,28.04790000000,-82.68530000000
Kingbird A Solar LLC,solar,20.00000000000,34.81900000000,-118.43200000000
UC Davis South Campus,solar,13.00000000000,38.55000000000,-121.75000000000
Lowell Solar Landfill,solar,1.30000000000,42.62647300000,-71.35793600000
Richland Solar Center,solar,20.00000000000,32.63803400000,-83.37892400000
Marshall Solar Energy Project,solar,62.30000000000,44.47531400000,-95.66901100000
Riverside RWQCP Fuel Cell,biomass,1.40000000000,33.96170000000,-117.45589700000
"Beaufort Solar, LLC",solar,15.00000000000,35.45600000000,-77.13400000000
CP Bloom Wind LLC,wind,178.20000000000,37.48630000000,-99.92470000000
Butler Solar Farm 20,solar,20.00000000000,32.57554200000,-84.31654700000
Pawpaw Solar Plant,solar,30.00000000000,32.57287500000,-84.25677800000
Butler Solar Project 103,solar,100.00000000000,32.56194400000,-84.27583300000
Taylor County Solar,solar,143.00000000000,32.58305600000,-84.29722200000
"SunEnergy1-Scotland Neck, LLC",solar,3.00000000000,36.12496100000,-77.40908500000
"Choco Solar, LLC",solar,5.00000000000,35.48203200000,-77.11306700000
Corcoran Solar 3,solar,20.00000000000,36.15042000000,-119.58542000000
Albertson Solar LLC,solar,5.00000000000,35.09302100000,-77.81266700000
Western Branch High School,solar,0.40000000000,36.84810500000,-76.40714300000
Merck,solar,0.80000000000,38.38322200000,-78.64368800000
Mount Olive Solar,solar,2.00000000000,35.18000000000,-78.09800000000
Philip Morris,solar,0.80000000000,37.34183800000,-77.28702700000
Freemont Solar Center LLC,solar,5.00000000000,35.42758700000,-80.99721900000
Crestwood Solar Center LLC,solar,5.00000000000,36.35353300000,-78.58421200000
Oro Loma,solar,20.00000000000,36.87684700000,-120.66760800000
SunE- E Philadelphia Ontario,solar,1.00000000000,34.03527000000,-117.53410000000
Pollocksville Solar,solar,5.00000000000,34.99800000000,-77.21900000000
Nellis Solar PV II,solar,15.00000000000,36.20667200000,-115.04770300000
Lillington Solar,solar,5.00000000000,35.36800000000,-78.80100000000
South Campus Solar,solar,1.30000000000,39.78149800000,-75.54838700000
Alpine Power Plant,natural gas,405.20000000000,45.06374800000,-84.82534800000
Hunt Road Solar,solar,4.50000000000,42.82983300000,-70.96020800000
"Vance Solar Farm, LLC",solar,4.90000000000,36.25847800000,-78.41196600000
"Cline Solar Farm, LLC",solar,4.90000000000,35.72000000000,-81.41700000000
"BG Stewart Solar Farm, LLC",solar,4.90000000000,34.97048600000,-80.38962200000
FCPC Renewable Generation,biomass,2.00000000000,43.03001600000,-87.94091400000
Fiddler's Canyon 3,solar,3.00000000000,37.73133800000,-113.21663400000
Meadowbrook Solar Farm,solar,4.90000000000,35.55543000000,-80.38589000000
