Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,RC1990SF3_RC1990SF3_005_P031_001,RC1990SF3_RC1990SF3_005_P031_002,RC1990SF3_RC1990SF3_005_P031_003,RC1990SF3_RC1990SF3_005_P031_004,RC1990SF3_RC1990SF3_005_P031_005,RC1990SF3_RC1990SF3_005_P031_006,RC1990SF3_RC1990SF3_005_P031_007,RC1990SF3_RC1990SF3_005_P031_008,RC1990SF3_RC1990SF3_005_P031_009,RC1990SF3_RC1990SF3_005_P031_010,RC1990SF3_RC1990SF3_005_P031_011,RC1990SF3_RC1990SF3_005_P031_012,RC1990SF3_RC1990SF3_005_P031_013,RC1990SF3_RC1990SF3_005_P031_014,RC1990SF3_RC1990SF3_005_P031_015,RC1990SF3_RC1990SF3_005_P031_016,RC1990SF3_RC1990SF3_005_P031_017,RC1990SF3_RC1990SF3_005_P031_018,RC1990SF3_RC1990SF3_005_P031_019,RC1990SF3_RC1990SF3_005_P031_020,RC1990SF3_RC1990SF3_005_P031_021,RC1990SF3_RC1990SF3_005_P031_022,RC1990SF3_RC1990SF3_005_P031_023,RC1990SF3_RC1990SF3_005_P031_024,RC1990SF3_RC1990SF3_005_P031_025,RC1990SF3_RC1990SF3_005_P031_026,RC1990SF3_RC1990SF3_005_P031_027
"36081026200","Census Tract 262","Census Tract 262, Queens County, New York","00","36","081","026200",972.99998278264,904.999983985908,0,0,0,0,0,0,0,56.9999989913777,0,10.9999998053536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36081026300","Census Tract 263","Census Tract 263, Queens County, New York","00","36","081","026300",4539.00000951136,1159.00000242866,0,0,0,0,23.0000000481959,144.000000301749,59.0000001236331,25.0000000523869,58.0000001215376,1558.00000326475,8.00000001676381,0,7.00000001466833,8.00000001676381,50.0000001047738,81.0000001697335,106.00000022212,528.000001106411,0,0,0,653.000001368346,0,0,72.0000001508743
"36081026400","Census Tract 264","Census Tract 264, Queens County, New York","00","36","081","026400",1249.00000378047,1107.00000335067,0,0,0,32.0000000968575,0,0,0,61.0000001846347,0,36.0000001089647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0000000393484
"36081026500","Census Tract 265","Census Tract 265, Queens County, New York","00","36","081","026500",3500.99996657926,428.999995904742,6.99999993317761,7.99999992363155,10.9999998949934,7.99999992363155,45.9999995608814,363.999996525235,81.9999992172234,0,20.9999997995328,1094.99998954707,7.99999992363155,16.999999837717,9.99999990453944,24.9999997613486,49.9999995226972,0,132.999998730375,375.999996410683,21.9999997899868,12.9999998759013,0,704.99999327003,0,13.9999998663552,56.9999994558748
"36081026600","Census Tract 266","Census Tract 266, Queens County, New York","00","36","081","026600",1660.99997408898,1481.99997688131,0,0,0,0,0,0,0,97.999998471234,0,68.9999989236239,0,0,0,0,11.9999998128042,0,0,0,0,0,0,0,0,0,0
"36081026700","Census Tract 267","Census Tract 267, Queens County, New York","00","36","081","026700",5158.99992913078,618.999991496792,32.9999995466787,0,0,0,14.9999997939449,360.99999504094,63.9999991208315,61.9999991483055,89.9999987636693,1928.99997350131,29.9999995878898,0,7.99999989010394,0,27.9999996153638,7.99999989010394,124.999998282874,566.999992211116,0,40.9999994367827,0,1029.99998585088,0,53.9999992582016,94.9999986949842
"36081026901","Census Tract 269.01","Census Tract 269.01, Queens County, New York","00","36","081","026901",4215.75653859973,630.335591487586,45.627509303391,0,0,0,13.5192620158195,144.205461502075,0,36.0513653755188,33.2348524555564,1716.94627600908,5.63302583992481,25.3486162796617,7.88623617589474,15.209169767797,40.5577860474586,0,246.726531788707,472.610867969692,0,6.19632842391729,0,664.697049111128,0,32.1082472875714,78.8623617589474
"36081026902","Census Tract 269.02","Census Tract 269.02, Queens County, New York","00","36","081","026902",3268.24348928034,488.664412681013,35.3724909983575,0,0,0,10.4807380735874,111.794539451599,0,27.9486348628998,25.7651477642357,1331.0537353456,4.36697419732809,19.6513838879764,6.11376387625933,11.7908303327858,31.4422142207623,0,191.27346984297,366.389135155827,0,4.8036716170609,0,515.302955284715,0,24.8917529247701,61.1376387625933
"36081027000","Census Tract 270","Census Tract 270, Queens County, New York","00","36","081","027000",1253.99999394163,1169.99999434745,0,0,0,8.99999995651888,0,0,0,6.99999996618135,0,45.9999997777632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9999998937128
"36081027100","Census Tract 271","Census Tract 271, Queens County, New York","00","36","081","027100",6946.00002587587,1071.00000398979,20.0000000745058,0,0,0,27.0000001005828,562.000002093613,0,88.0000003278255,63.0000002346933,3020.00001125038,9.00000003352761,46.0000001713634,76.0000002831221,0,29.0000001080334,0,370.000001378357,648.000002413988,0,0,0,687.000002559274,0,106.000000394881,124.000000461936
"36081027200","Census Tract 272","Census Tract 272, Queens County, New York","00","36","081","027200",1500.99999301042,1365.99999363907,0,0,0,0,0,0,0,49.9999997671694,0,84.9999996041879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36081027300","Census Tract 273","Census Tract 273, Queens County, New York","00","36","081","027300",7126.00005309284,1076.00000801682,9.00000006705523,0,0,0,78.0000005811453,275.00000204891,10.0000000745058,44.0000003278255,36.0000002682209,5073.0000377968,11.0000000819564,0,0,0,40.0000002980232,0,33.0000002458692,357.000002659857,0,0,0,0,0,0,84.0000006258488
"36081027400","Census Tract 274","Census Tract 274, Queens County, New York","00","36","081","027400",1584,1354,0,0,0,0,0,0,0,61,0,158,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
"36081027500","Census Tract 275","Census Tract 275, Queens County, New York","00","36","081","027500",5296.00003205985,1271.00000769412,42.0000002542511,33.0000001997687,0,0,10.000000060536,232.000001404434,34.0000002058223,45.0000002724119,0,2798.00001693796,11.0000000665896,62.000000375323,0,41.0000002481975,15.000000090804,18.0000001089647,75.0000004540198,488.000002954155,19.0000001150183,0,0,78.0000004721805,0,0,24.0000001452863
"36081027600","Census Tract 276","Census Tract 276, Queens County, New York","00","36","081","027600",790.351309865247,728.402155362535,0,0,0,0,0,0,6.99425937933847,9.99179911334068,0,38.9680165420286,0,0,0,0,0,5.99507946800441,0,0,0,0,0,0,0,0,0
"36081027700","Census Tract 277","Census Tract 277, Queens County, New York","00","36","081","027700",6827.00005086511,1469.0000109449,69.0000005140901,0,0,0,10.0000000745058,253.000001884997,10.0000000745058,81.000000603497,39.0000002905726,3497.00002605468,171.000001274049,62.000000461936,0,13.0000000968575,64.0000004768372,20.0000001490116,133.000000990927,730.000005438924,0,0,0,57.0000004246831,0,88.0000006556511,61.0000004544854
"36081027800","Census Tract 278","Census Tract 278, Queens County, New York","00","36","081","027800",2065.20927568869,1850.34865823428,0,0,0,0,0,0,16.912065260236,31.8318708042352,0,147.216456844537,0,0,0,0,18.8953040281194,0.00492051728360821,0,0,0,0,0,0,0,0,0
"36081027900","Census Tract 279","Census Tract 279, Queens County, New York","00","36","081","027900",5017.99996261299,1530.99998859316,78.9999994114041,23.9999998211861,0,0,69.9999994784594,151.999998867512,33.9999997466803,130.999999023974,10.9999999180436,2210.99998352677,118.999999113381,61.999999538064,13.9999998956919,10.9999999180436,51.9999996125698,17.9999998658895,45.9999996572733,177.999998673797,9.99999992549419,16.9999998733401,0,197.999998524785,8.99999993294477,0,40.9999996945262
"36081028000","Census Tract 280","Census Tract 280, Queens County, New York","00","36","081","028000",1209.00000900775,1137.00000847131,0,0,0,0,0,0,0,72.0000005364418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36081028100","Census Tract 281","Census Tract 281, Queens County, New York","00","36","081","028100",4703.0000876002,1922.00003580004,22.0000004097819,20.000000372529,0,0,33.0000006146729,115.000002142042,141.00000262633,79.0000014714897,23.0000004284084,1630.00003036112,35.0000006519258,166.000003091991,0,10.0000001862645,46.0000008568168,46.0000008568168,6.00000011175871,212.000003948808,0,5.00000009313226,0,149.000002775341,0,0,43.0000008009374
"36081028200","Census Tract 282","Census Tract 282, Queens County, New York","00","36","081","028200",1259.99998357147,1025.99998662248,0,0,0,0,0,0,0,160.999997900799,0,72.9999990481883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36081028300","Census Tract 283","Census Tract 283, Queens County, New York","00","36","081","028300",5958.99995560199,2581.9999807626,46.9999996498227,15.9999998807907,0,10.9999999180436,15.9999998807907,115.999999135733,31.9999997615814,73.999999448657,8.99999993294477,2151.99998396635,107.999999195337,256.999998085201,0,32.9999997541308,0,0,75.9999994337559,206.99999845773,15.9999998807907,8.99999993294477,0,159.999998807907,0,0,37.9999997168779
"36081028400","Census Tract 284","Census Tract 284, Queens County, New York","00","36","081","028400",2229.43941289652,2090.24918608833,14.0000001695007,0,0,0,0,0,0.0936751265544444,58.1763303522021,0,66.8155254302546,0,0,0,0,0.104695729678497,0,0,0,0,0,0,0,0,0,0
"36081028500","Census Tract 285","Census Tract 285, Queens County, New York","00","36","081","028500",4349.99996758997,2209.99998353422,32.9999997541308,22.9999998286366,0,0,61.999999538064,0,22.9999998286366,56.9999995753169,0,1152.99999140948,66.9999995008111,135.999998986721,0,0,64.9999995157123,19.9999998509884,99.9999992549419,232.999998264015,12.9999999031425,25.9999998062849,0,75.9999994337559,10.9999999180436,0,41.9999996870756
"36081028700","Census Tract 287","Census Tract 287, Queens County, New York","00","36","081","028700",5542.99999096594,2306.99999624002,46.9999999233987,33.9999999445863,17.9999999706633,46.9999999233987,23.9999999608845,271.99999955669,104.999999828869,105.99999982724,98.9999998386484,1584.99999741674,37.999999938067,167.999999726191,51.9999999152496,34.9999999429565,53.99999991199,12.9999999788124,13.9999999771826,147.999999758787,10.999999982072,104.999999828869,0,147.999999758787,0,0,112.999999815831
"36081028800","Census Tract 288","Census Tract 288, Queens County, New York","00","36","081","028800",3288.00004593283,3082.00004305504,0,0,0,0,0,0,23.0000003213063,61.0000008521602,0,107.000001494773,0,0,0,0,15.0000002095476,0,0,0,0,0,0,0,0,0,0
"36081028900","Census Tract 289","Census Tract 289, Queens County, New York","00","36","081","028900",3922.00003652647,1506.00001402572,59.0000005494803,15.0000001396984,0,9.00000008381903,19.0000001769513,26.0000002421439,37.0000003445894,86.0000008009374,58.0000005401671,973.000009061769,40.000000372529,59.0000005494803,56.0000005215406,10.0000000931323,146.000001359731,41.0000003818423,31.00000028871,357.000003324822,21.0000001955777,44.0000004097819,0,216.000002011657,18.0000001676381,0,95.0000008847564
"36081029100","Census Tract 291","Census Tract 291, Queens County, New York","00","36","081","029100",4890.00003757188,1613.00001239334,68.000000522472,7.00000005378388,0,0,25.0000001920853,117.000000898959,36.0000002766028,77.0000005916227,74.0000005685724,1311.00001007295,86.0000006607734,27.0000002074521,35.0000002689194,17.000000130618,23.0000001767185,37.0000002842862,69.0000005301554,501.000003849389,66.0000005071051,51.000000391854,0,405.000003111782,0,32.0000002458692,213.000001636567
"36081029300","Census Tract 293","Census Tract 293, Queens County, New York","00","36","081","029300",964.99999281019,220.999998353422,0,0,0,0,0,0,0,9.99999992549419,0,458.999996580184,0,0,0,0,13.9999998956919,0,8.99999993294477,180.999998651445,9.99999992549419,0,0,28.9999997839332,0,21.9999998360872,9.99999992549419
"36081029400","Census Tract 294","Census Tract 294, Queens County, New York","00","36","081","029400",5430.00002432524,4871.00002208218,0,0,15.0000000842556,0,0,0,5.0000000280852,268.000001355889,0,271.000000774831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36081029500","Census Tract 295","Census Tract 295, Queens County, New York","00","36","081","029500",3131.5015092268,1765.30811258589,87.6170978812214,0,0,0,27.8055824500334,1.15420142216466,83.868508087799,43.6513810456803,0,462.828292326705,61.000000063912,0.137132842237385,0.205699263356078,39.3085489358959,115.445681857761,6.33140437502677,176.902791395798,143.148560728917,24.0799941831175,0,0,76.3542599220747,0,0,16.3542598592104
"36081029700","Census Tract 297","Census Tract 297, Queens County, New York","00","36","081","029700",1600.53245043574,545.706107264179,53.3829006208124,0,0,0,156.200106628134,99.8457956055936,75.1314897626249,56.3486173219687,0,331.185774388861,0,11.862866804625,17.7943002069375,26.6914503104062,38.5543171150312,28.6685947778437,78.0972064637811,12.8514390383437,6.92000563603124,0,0,30.6457392452812,0,0,30.6457392452812
"36081029900","Census Tract 299","Census Tract 299, Queens County, New York","00","36","081","029900",143.29933560919,59.9857683945447,0,0,0,0,23.9943073578179,0,0,0,0,59.3192598568276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36081030600","Census Tract 306","Census Tract 306, Queens County, New York","00","36","081","030600",3041.00000352669,2476.00000066776,0,0,0,0,0,0,23.9999994579703,80.0000005029142,0,431.00000270945,0,0,0,0,0,30.0000001885928,0,0,0,0,0,0,0,0,0
"36081030902","Census Tract 309.02","Census Tract 309.02, Queens County, New York","00","36","081","030902",6117.99982799671,1933.99994562694,31.9999991003424,0,0,0,577.999983749934,471.99998673005,243.999993140111,139.999996063998,122.999996541941,1611.99995467975,17.9999994939426,26.9999992409139,64.9999981725705,45.9999987067422,48.9999986223993,37.9999989316566,46.9999986786279,498.999985970964,10.9999996907427,26.9999992409139,0,68.9999980601133,0,0,86.9999975540559
"36081030903","Census Tract 309.03","Census Tract 309.03, Queens County, New York","00","36","081","030903",4580.85153110884,1378.20392897911,0,0,10.0278594195843,0,181.754951979965,120.334313035011,355.362268181518,11.9080830607563,72.701980791986,1415.18166058883,0,38.231214037165,50.1392970979214,16.2952715568244,81.4763577841222,121.587795462459,74.582204433158,522.075431032106,0,21.9359424803406,2.50696485489607,34.4707667548209,0,0,72.075239578262
"36081030904","Census Tract 309.04","Census Tract 309.04, Queens County, New York","00","36","081","030904",2728.14851654042,820.796085356735,0,0,5.97214068472385,0,108.24504991062,71.6656882166862,211.637735514902,7.09191706310958,43.2980199642479,842.818354131654,0,22.7687863605097,29.8607034236193,9.70472861267626,48.5236430633813,72.4122058022767,44.4177963426337,310.924574398436,0,13.0640577478334,1.49303517118096,20.5292336037382,0,0,42.9247611714527
"36081031700","Census Tract 317","Census Tract 317, Queens County, New York","00","36","081","031700",5271.99999631755,3481.99999756785,92.9999999350403,0,0,0,455.999999681488,0,642.99999955087,67.9999999525025,8.99999999371357,253.999999822583,0,0,0,0,51.9999999636784,68.9999999518041,32.9999999769498,49.9999999650754,23.9999999832362,0,0,38.9999999727588,0,0,0
"36081032000","Census Tract 320","Census Tract 320, Queens County, New York","00","36","081","032000",2907.99999132502,2575.99999231542,0,0,0,0,0,0,32.9999999015563,49.9999998508429,6.999999979118,204.999999388456,0,0,0,0,0,0,11.9999999642023,12.9999999612191,0,0,0,0,0,0,11.9999999642023
"36081032700","Census Tract 327","Census Tract 327, Queens County, New York","00","36","081","032700",2693.99997491017,632.999994104728,25.9999997578561,0,0,0,11.9999998882413,36.9999996554106,311.999997094274,16.9999998416752,15.9999998509884,1174.99998905696,17.9999998323619,0,47.9999995529652,0,99.9999990686774,0,36.9999996554106,209.999998044223,0,0,0,52.999999506399,0,0,0
"36081032800","Census Tract 328","Census Tract 328, Queens County, New York","00","36","081","032800",1880.99998957634,1629.99999096727,12.9999999279598,0,0,0,0,0,27.9999998448366,19.999999889169,0,189.999998947105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36081032900","Census Tract 329","Census Tract 329, Queens County, New York","00","36","081","032900",2344.00000054576,702.000000163447,12.000000002794,0,0,0,22.0000000051223,40.0000000093132,71.000000016531,55.0000000128057,31.0000000072177,1085.00000025262,0,0,11.0000000025611,0,19.0000000044238,56.0000000130385,99.0000000230502,122.000000028405,19.0000000044238,0,0,0,0,0,0
"36081033000","Census Tract 330","Census Tract 330, Queens County, New York","00","36","081","033000",4763.9999778159,4280.99998006504,0,0,0,0,0,0,0,158.999999259599,6.99999996740371,286.999998663552,0,0,0,0,22.9999998928979,0,0,0,0,6.99999996740371,0,0,0,0,0
"36081033100","Census Tract 331","Census Tract 331, Queens County, New York","00","36","081","033100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36081033401","Census Tract 334.01","Census Tract 334.01, Queens County, New York","00","36","081","033401",2063.99998654425,1841.99998799153,0,0,0,0,0,0,0,136.999999106862,14.9999999022111,56.9999996284023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9999999152496
"36081033402","Census Tract 334.02","Census Tract 334.02, Queens County, New York","00","36","081","033402",12478.9998024264,11717.999814475,12.9999997941777,117.999998131767,0,0,0,0,10.9999998258427,65.9999989550561,10.9999998258427,505.999991988763,0,0,0,0,0,0,7.99999987334013,13.9999997783452,0,0,0,0,0,0,13.9999997783452
"36081033700","Census Tract 337","Census Tract 337, Queens County, New York","00","36","081","033700",2288.99998934101,615.999997131526,24.9999998835847,0,0,0,5.99999997206032,31.9999998509884,143.999999329448,28.9999998649582,7.9999999627471,1038.99999516178,0,0,73.9999996554106,0,11.9999999441206,5.99999997206032,61.99999971129,226.999998942949,0,0,0,0,8.99999995809048,0,0
"36081033900","Census Tract 339","Census Tract 339, Queens County, New York","00","36","081","033900",2599.99999364372,942.999997694627,27.9999999315478,16.9999999584397,0,0,0,44.9999998899875,64.9999998410931,59.9999998533167,0,1127.99999724235,13.9999999657739,19.9999999511056,0,10.9999999731081,0,0,163.999999599066,72.9999998215353,6.99999998288695,16.9999999584397,0,0,0,0,7.99999998044223
"36081034700","Census Tract 347","Census Tract 347, Queens County, New York","00","36","081","034700",2529.99999734922,1129.99999881606,54.9999999423744,0,0,0,0,0,83.99999991199,36.9999999612337,17.9999999811407,1026.99999892397,0,0,5.99999999371357,35.9999999622814,0,0,0,71.9999999245629,0,0,0,0,0,43.9999999538995,20.9999999779975
"36081035100","Census Tract 351","Census Tract 351, Queens County, New York","00","36","081","035100",3332.000037238,1266.00001414865,11.0000001229346,19.0000002123415,0,0,8.00000008940697,45.0000005029142,63.0000007040799,88.0000009834766,17.0000001899898,1600.00001788139,0,6.00000006705523,0,0,29.0000003241003,0,24.0000002682209,132.000001475215,0,0,0,0,0,0,24.0000002682209
"36081035200","Census Tract 352","Census Tract 352, Queens County, New York","00","36","081","035200",2189.99998776242,1971.99998898059,0,0,0,0,0,7.99999995529652,0,112.999999368563,0,96.9999994579703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36081035300","Census Tract 353","Census Tract 353, Queens County, New York","00","36","081","035300",2033.0000265073,786.000010248274,0,0,0,0,0,0,0,65.0000008475035,0,1052.00001371652,0,0,48.0000006258488,0,16.0000002086163,0,62.000000808388,4.00000005215406,0,0,0,0,0,0,0
"36081035700","Census Tract 357","Census Tract 357, Queens County, New York","00","36","081","035700",3090.78150556645,2336.47183072353,0.0417690868620989,0.0314925654912651,0,0,0,0.0145860303327965,76.0000004777685,49.1823059292451,0.257546032016723,610.513127548966,0.0381225792788998,0.0424320882408624,0,0,0.0222105461885764,0.00464100965134433,0,18.0755822703347,0.00629851309825302,0.0222105461885764,0,0.00663001378763475,0,0,0.0507196054754059
"36081035800","Census Tract 358","Census Tract 358, Queens County, New York","00","36","081","035800",3405.99996352103,2977.999968105,9.9999998928979,0,0,0,0,0,0,197.999997879378,0,182.999998040032,0,0,0,0,24.9999997322448,0,0,0,0,0,0,0,0,0,11.9999998714775
"36081036100","Census Tract 361","Census Tract 361, Queens County, New York","00","36","081","036100",1687.99999528378,1099.99999692664,0,0,0,0,0,0,0,169.999999525025,0,417.999998832121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36081036300","Census Tract 363","Census Tract 363, Queens County, New York","00","36","081","036300",1377.99998395797,1109.9999870779,0,0,0,0,0,0,12.9999998486601,82.9999990337528,0,171.999997997656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36081036500","Census Tract 365","Census Tract 365, Queens County, New York","00","36","081","036500",2249.00002827635,1550.00001948792,0,0,0,0,0,65.0000008172356,0,167.000002099667,0,433.000005444046,0,0,0,0,34.0000004274771,0,0,0,0,0,0,0,0,0,0
"36081036600","Census Tract 366","Census Tract 366, Queens County, New York","00","36","081","036600",2194.00000612997,2062.00000576116,0,0,0,0,18.0000000502914,0,0,33.0000000922009,0,81.0000002263114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36081036700","Census Tract 367","Census Tract 367, Queens County, New York","00","36","081","036700",1779.0000215387,1554.00001881458,4.00000004842877,0,0,0,0,0,0,25.0000003026798,0,187.000002264045,0,0,0,0,0,9.00000010896474,0,0,0,0,0,0,0,0,0
"36081036800","Census Tract 368","Census Tract 368, Queens County, New York","00","36","081","036800",1910.99999466073,1720.99999519158,0,0,0,0,0,0,20.9999999413267,71.9999997988343,0,65.9999998155981,0,0,0,0,0,13.9999999608845,0,0,0,0,0,0,0,0,16.9999999525025
"36081037100","Census Tract 371","Census Tract 371, Queens County, New York","00","36","081","037100",1029.00489396895,946.275666325936,0.118935706681904,0.0896737471014359,0,0,0,0.041533103920665,0,10.5191068429586,0.733351423797202,55.461096198564,0.108552430701738,0.120823575041935,0,0,0.0632435900610127,15.0132150785202,0,0.215216993043446,0.0179347494202872,0.0632435900610127,0,0.0188786836003023,0,0,0.144421929542313
"36081037300","Census Tract 373","Census Tract 373, Queens County, New York","00","36","081","037300",1395.26987048559,1110.73822270924,0.0488485912003127,0.0368302870161088,0,0,0,0.0170582381969346,0,22.213204646267,0.301197890075573,256.600093764678,0.0445840316510791,0.0496239656638098,0,0,0.0259750445271504,0.00542762124447919,0,5.0883927028085,0.00736605740322176,0.0259750445271504,0,0.00775374463497028,0,0,0.0593161464575226
"36081037500","Census Tract 375","Census Tract 375, Queens County, New York","00","36","081","037500",2651.00001234468,550.000002561137,29.0000001350418,0,0,0,0,131.000000610016,0,39.0000001816079,0,1537.00000715721,0,0,0,0,16.0000000745058,0,47.0000002188608,136.000000633299,0,135.000000628643,0,31.000000144355,0,0,0
"36081037600","Census Tract 376","Census Tract 376, Queens County, New York","00","36","081","037600",5059.45185322818,4681.21725797009,16.9999999881256,0,6.99999999511056,0,0,0,0,130.450732080417,0,206.783863206312,8.99999999371357,0,0,0,0,7.99999999441206,0,0,0,0,0,0,0,0,0
"36081037700","Census Tract 377","Census Tract 377, Queens County, New York","00","36","081","037700",2325,1195,0,0,12,0,0,12,20,141,6,833,0,0,0,0,36,0,70,0,0,0,0,0,0,0,0
"36081037900","Census Tract 379","Census Tract 379, Queens County, New York","00","36","081","037900",2731.99998982251,1078.99999598041,0,0,0,0,0,0,0,52.9999998025596,0,1504.99999439344,0,0,0,0,8.99999996647239,0,0,76.9999997131526,0,0,0,0,0,0,8.99999996647239
"36081038100","Census Tract 381","Census Tract 381, Queens County, New York","00","36","081","038100",3737.99995126203,2031.99997350574,0,0,0,0,0,60.9999992046505,0,175.999997705221,7.99999989569187,1460.99998095073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36081038301","Census Tract 383.01","Census Tract 383.01, Queens County, New York","00","36","081","038301",0.148838649289854,0.126640866489011,0.000707950609862591,0.000533772285213859,0,0,0,0.000247220847888524,0,0.00308992157451327,0.00436518689134606,0.00869700087298242,0.00064614539789046,0.000719187921130252,0,0,0.000376449927466616,7.86611788736213E-05,0,0.00128105348451326,0.000106754457042772,0.000376449927466616,0,0.000112373112676602,0,0,0.000859654311976004
"36081038302","Census Tract 383.02","Census Tract 383.02, Queens County, New York","00","36","081","038302",245.168695000546,208.604257825428,1.16614419690708,0.879235704017247,0,0,0,0.407224957650093,0,5.08975352633149,7.19038488115168,14.3257975305548,1.06433795749456,1.18465442225482,0,0,0.620092549149006,0.129571577434121,0,2.11016568964139,0.175847140803449,0.620092549149006,0,0.185102253477315,0,0,1.41603223910146
"36081038400","Census Tract 384","Census Tract 384, Queens County, New York","00","36","081","038400",2065.54804788386,1876.78265212031,0,0,0,0,0,0,0,122.5492621711,0,66.216133592449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36081039400","Census Tract 394","Census Tract 394, Queens County, New York","00","36","081","039400",2488.99998609163,2329.99998698011,17.9999998994172,0,0,0,0,0,0,52.9999997038394,0,70.9999996032566,0,0,0,0,0,0,7.99999995529652,0,0,0,0,0,0,0,8.99999994970858
"36081039800","Census Tract 398","Census Tract 398, Queens County, New York","00","36","081","039800",1427.00000531599,1199.00000446662,0,0,0,0,0,0,0,164.000000610948,0,64.0000002384186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36081039900","Census Tract 399","Census Tract 399, Queens County, New York","00","36","081","039900",2567,642,0,0,0,0,0,123,0,44,0,1615,0,0,0,0,0,7,17,85,0,0,0,34,0,0,0
"36081040000","Census Tract 400","Census Tract 400, Queens County, New York","00","36","081","040000",1151.99999409914,1045.9999946421,0,0,0,0,0,0,0,46.9999997592531,0,58.9999996977858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36081040100","Census Tract 401","Census Tract 401, Queens County, New York","00","36","081","040100",4583.00005655433,745.000009193318,0,0,0,0,34.0000004195608,42.000000518281,139.000001715263,17.0000002097804,12.0000001480803,3316.00004091952,0,0,0,0,0,0,30.0000003702007,213.000002628425,0,0,0,15.0000001851004,0,0,20.0000002468005
"36081040200","Census Tract 402","Census Tract 402, Queens County, New York","00","36","081","040200",1311.00001587253,1242.00001503713,33.0000003995374,7.00000008475035,0,0,0,0,0,0,0,23.0000002784654,0,0,0,0,0,0,6.00000007264316,0,0,0,0,0,0,0,0
"36081040300","Census Tract 403","Census Tract 403, Queens County, New York","00","36","081","040300",3873.00001442805,367.000001367182,0,0,0,0,33.0000001229346,153.000000569969,137.000000510365,39.0000001452863,12.0000000447035,2772.0000103265,0,0,0,0,22.0000000819564,37.0000001378357,0,282.000001050532,0,0,0,11.0000000409782,0,8.00000002980232,0
"36081040400","Census Tract 404","Census Tract 404, Queens County, New York","00","36","081","040400",3492.25883093393,3190.21295347384,13.9999999421416,0,0,0,0,20.9999999132124,0,129.999999462743,0,118.681959078972,0.59671462080635,0,0,0,0,0,16.9999999297434,0,0,0,0,0,0,0,0.767204512465307
"36081040500","Census Tract 405","Census Tract 405, Queens County, New York","00","36","081","040500",2272.99998160946,305.999997524195,0,0,0,0,0,38.9999996844563,44.9999996359111,7.99999993527308,0,1722.99998605944,0,0,0,0,0,13.9999998867279,0,120.999999021005,0,0,0,0,16.9999998624553,0,0
"36081040700","Census Tract 407","Census Tract 407, Queens County, New York","00","36","081","040700",5331.99990316667,666.999987886753,6.99999987287447,0,0,0,113.99999792967,182.999996676575,70.9999987105839,28.9999994733371,0,4141.99992477801,0,5.99999989103526,0,0,11.9999997820705,19.9999996367842,0,26.9999995096587,0,0,0,45.9999991646037,0,0,7.99999985471368
"36081040900","Census Tract 409","Census Tract 409, Queens County, New York","00","36","081","040900",3287.99998468906,466.999997825362,0,0,0,0,19.9999999068677,20.9999999022111,93.9999995622784,20.9999999022111,0,2445.99998860992,0,0,0,0,0,0,0,149.999999301508,0,0,0,0,0,68.9999996786937,0
"36081041100","Census Tract 411","Census Tract 411, Queens County, New York","00","36","081","041100",2643.99995075166,159.999997019768,0,0,0,0,25.9999995157123,46.9999991245568,81.999998472631,0,12.9999997578561,2053.99996174127,0,0,0,0,0,0,0,197.999996311963,11.9999997764826,0,0,51.9999990314245,0,0,0
"36081041300","Census Tract 413","Census Tract 413, Queens County, New York","00","36","081","041300",2617.00004143361,494.000007821247,7.00000011082739,0,0,0,95.000001504086,9.00000014249235,356.000005636364,8.00000012665987,15.0000002374873,1506.00002384372,0,0,0,0,0,0,19.0000003008172,42.0000006649643,0,0,0,44.0000006966293,0,0,22.0000003483146
"36081041400","Census Tract 414","Census Tract 414, Queens County, New York","00","36","081","041400",3283.99997247383,3092.99997407477,12.9999998910353,0,0,0,0,0,0,66.9999994384125,0,110.999999069609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
